fold,train_n,test_n,naive_vol_mae,xgb_vol_mae,np_vol_mae,tft_vol_mae,hybrid_vol_mae,naive_price_mae,xgb_price_mae,np_price_mae,tft_price_mae,hybrid_price_mae
1,1244,125,0.01440997420047247,0.011516293269665544,0.012778982232415529,,0.01082114603681739,3.88248,2.4657805627441403,4.136554074707032,,
2,1617,124,0.007425824262425672,0.00752720114520795,0.006338865414725845,,0.008864728886643573,14.055564516129031,10.859431311084379,3.0457099729968653,,
3,1991,124,0.012970550959773914,0.012148951732113384,0.01155706247561727,,0.01387374643821782,3.102741935483871,1.795341577837544,3.268944424044702,,
4,2240,125,0.010057787819362408,0.010324641994601653,0.0107025152648299,,0.01298057421113805,3.99744,2.2336562097167962,4.930012436523437,,
